[-0.001831615530125201, 0.07244460366287149, -1.354115483160455;
 0.03716872190158002, 0.1273709011898181, -1.374606489239376;
 0.1603775559644233, 0.07977126313304216, -1.413724586300722;
 0.1608449910773381, 0.1175079856802429, -1.403512962825132;
 0.1557964426834356, 0.116904287425484, -1.362331990348139;
 0.2239914135879938, 0.1438195712546866, -1.3470267958691;
 0.3108578138705765, 0.02754304316869218, -1.562854275955462;
 0.3028798883655421, 0.06951415443402652, -1.512837134642749;
 0.3191461871581091, 0.05413812743930659, -1.505017902945576;
 0.3183293096975928, 0.04737803559133685, -1.520463079410648;
 0.3135121465257261, 0.05327674967249699, -1.453944082154205;
 0.3115350407255841, 0.04868308776097866, -1.447051062791205;
 0.3139653741358809, 0.04775200684601597, -1.443973794391228;
 0.3179235869662447, 0.05738200620961379, -1.428270220901136;
 0.3443922163413932, 0.07379223441829956, -1.445194992312814;
 0.2954159125576455, 0.06503139457085674, -1.464896175464371;
 0.3211225593333921, 0.06354405355725463, -1.472607650179798;
 0.3217079557354945, 0.0750060573751649, -1.464049423443923;
 0.2922110055222397, 0.07594840839898179, -1.532124032804896;
 0.2644184915811557, 0.09151097928638659, -1.47866727199084;
 0.1113905436824365, -0.225170864999568, -1.391805852168771;
 0.3050679554008917, -0.03771285714361983, -1.386278684251651;
 0.1992077524184945, 0.2877441332585908, -1.233451902811288;
 0.1544962421569706, 0.2756714180086523, -1.257315859947402;
 0.2064006146143134, 0.3677859468405406, -1.274649810189917;
 0.3612106087764226, 0.1661869858441177, -1.50310434124961;
 0.3695997567390383, 0.1819554178952631, -1.499117655414467;
 0.3561692755405502, 0.1793491630126524, -1.470678707907609;
 0.5025834142222427, 0.2240699496463588, -1.323494673328522;
 0.4562579894951814, 0.2714757941205752, -1.293683297122253;
 0.3250806590072862, 0.01316383874389025, -1.247772762126824;
 0.1827377599834967, 0.05935502519702245, -1.190837400987738;
 0.1751951020504316, 0.08432451278565689, -1.154481842452091;
 0.2168468508615073, -0.009183326216191182, -1.317243262423412;
 0.2251787164187992, -0.01136310517775388, -1.322386103970262;
 0.223517435217348, -0.01634198837728, -1.323146294414071;
 0.4775891311307794, 0.2627598406620943, -1.317241235970613;
 0.6154531137562289, 0.09198234244445122, -1.546484560871449;
 0.5990386663726034, 0.09968264106540596, -1.549795452596513;
 0.5991128251076984, 0.09122864288061117, -1.539962837933324;
 0.5889846934904198, 0.1006120224156, -1.54012392111612;
 0.5933433963964536, 0.1088801851927619, -1.534906173764484;
 0.5979661577943066, 0.1124378411287691, -1.543959767386924;
 0.5484058253426577, 0.1435755932660437, -1.480723686894813;
 0.5468105052784615, 0.1664146614230761, -1.487180975095019;
 0.5630907055439262, 0.1998319578364623, -1.497738539997794;
 0.5707706116229109, 0.2560317193049084, -1.460566499389508;
 0.5975075277056516, 0.1355472639728237, -1.510388048403291;
 0.5745149676429987, 0.1829463054526039, -1.553307827986067;
 0.5719684103841609, 0.18340943589472, -1.516973708297332;
 0.5729692295572438, 0.1836760183085218, -1.502415295111556;
 0.5652015531169094, 0.189833494390284, -1.481373357599646;
 0.556946770263597, 0.2035518089288395, -1.462016539698237;
 0.5395868141874661, 0.2250984293785195, -1.473778124199441;
 0.156996467597779, -0.5688890354505607, 1.505271971655026;
 0.07298215373044478, -0.543454753298563, 1.316689801847635;
 -0.01162820382736341, -0.5736679465923137, 1.244145885272462;
 -0.137532595083971, -0.5768866612032507, 1.190247532952982;
 0.4386357011266394, 0.5369860960035757, -1.129069522560332;
 0.4454860472098551, 0.5117300165158767, -1.11284010007049;
