[-84.46401422488661, -29.98398361524007, 479.3892508198533;
 -97.91972028354598, -35.02597833800478, 425.6162564718747;
 -102.8488665856814, -59.36952197037465, 449.1171951791147;
 -104.7726336375073, -55.63385749535055, 434.1831625029362;
 -71.93641893972344, -50.21522763199482, 436.7278395881769;
 -58.20581342795607, -56.94617564176848, 449.7706558506316;
 -56.94432127775921, -50.62072561976313, 465.8923718526557;
 -30.05188197558599, -59.73101837482992, 478.2129882773137;
 -25.5237436069917, -60.99877814563008, 476.423044312424;
 -33.39963264238698, -69.02096436572177, 479.3812223717547;
 -27.62471897593079, -11.8684518815084, 469.7850276184251;
 -22.86359409767658, -5.101390688084403, 472.6016927478474;
 -22.46292999202765, 4.318493982029115, 475.1096112210034;
 -22.68856326091019, 14.03697057288178, 476.0797651508438;
 -24.5068296533858, 27.49024161365702, 477.3700716045141;
 -38.18762407286656, 28.06053326861867, 474.4586748933954;
 -47.18950108746213, 41.30462730563263, 482.8836145765499;
 -50.32060284918563, 53.7198496216193, 478.7773543700761;
 -67.83263124268755, 47.57283054673969, 480.3297112431281;
 -55.05146540079907, 54.25293027371495, 474.5339265915276;
 -39.71616706284682, 18.46926766645928, 461.9255293834588;
 -38.26269671829679, 32.21835287144113, 489.6670996110989;
 -68.8653417776989, 22.6384396720531, 397.7042295297851;
 -96.60843968254359, 37.62312075990796, 403.5410744216702;
 -106.0192358333838, 42.8777550251532, 417.7244249730189;
 -120.7906163388641, 100.5800316937545, 416.6814421395324;
 -116.7701945646449, 88.40659348086379, 418.0594181844762;
 -106.4572444433629, 86.99195592708797, 419.2830122996531;
 -65.1528043458965, 61.71281871047653, 432.492052013007;
 -63.60113796090224, 57.64998662093377, 435.968664523974;
 -73.96109762120157, 58.34489156237016, 428.3404031597781;
 -105.3497943487087, 37.1585283541021, 427.279614379118;
 -118.1096170656959, 33.84839081959949, 431.5487921295515;
 -126.1030629126367, -35.65279548587102, 443.6701807224538;
 -124.0811180366573, -43.55162446634776, 448.7482734499683;
 -123.7376379182683, -54.24499698853764, 451.3402602780017;
 -79.17164752438167, -46.86530958748565, 467.6835877128449;
 -96.76952901735788, -49.95805880421472, 451.5206878120615;
 -100.3732713134351, -49.08530853927578, 447.6827053296001;
 -95.7268052276624, -41.22217131688212, 445.517874675173;
 -101.2953506630836, -38.0009704516976, 436.1106274625026;
 -96.89561738792669, -30.26317902017647, 435.6906619613263;
 -101.1456863928211, -25.38840551605438, 426.8888762484426;
 -44.59697341961089, -38.18948471920219, 435.5573478257493;
 -48.49836438382155, -36.56097727272648, 431.7106278119347;
 -54.24419890389056, -41.47628653355795, 433.3589864424824;
 -60.372131921338, -47.18673172042421, 434.6542771420656;
 -57.1596361639939, -53.25892252467292, 438.4297234722366;
 -53.50998638507876, -53.67686560670197, 439.0792314790356;
 -43.36385963054564, -37.91760993022822, 432.1877812645516;
 -40.96103647644117, -26.97381769907654, 429.7504825338606;
 -40.07903965517252, -10.70195125354415, 429.4064250454728;
 -34.9749640000394, 8.102960125427742, 424.3999887544402;
 -83.46166169621436, 52.59691954374895, 427.2464862316608;
 91.97419250106864, -19.175291779175, 446.7869618872047;
 87.67160274646805, -51.5608646539487, 444.0149319750541;
 67.61870874357629, -72.53038804980902, 458.4794593764403;
 53.66136589821926, -84.83260308533043, 475.8234224566357;
 -94.68215740075783, -10.56565357815637, 442.6019319450339;
 -96.66284956764103, -20.38211250742144, 445.3552643711081;
 -97.27571623729608, -24.7033096341192, 447.8210221277383;
 -95.04680298798363, -27.34679737094331, 448.6757282827923;
 -93.77323418016013, -23.03841315482936, 443.7144223189341;
 -95.42020904561457, -19.29474937818447, 427.9321185733355;
 -100.0249827249807, -17.07599179348921, 413.3586033514201;
 -102.1080401536635, -17.70950904996614, 404.2351853012889;
 -105.8617069507354, -17.58722119076638, 430.4357185174296;
 -99.93929370456897, -29.09257016763902, 447.5234537319572;
 -97.12641875947094, -35.30829434735921, 455.5072188691881;
 -101.723454933248, -46.26251719075775, 460.5052727718687;
 -108.8568479321052, -57.55369448833576, 464.896336508542;
 -121.4698956124366, -71.89330116085878, 470.098468495306;
 -134.4550143776255, -88.94544907196268, 475.433662545247;
 -116.8244542550069, -55.23561705161163, 457.1271279117595;
 103.9819103834343, -109.1704214895232, 511.5369757897843;
 101.9459994876334, -101.2517078153017, 494.9684203969592;
 114.23524325189, -105.693087986677, 506.7944312004004;
 128.9728525280664, -119.3734196413706, 519.058703538549;
 130.1820459288639, -121.855156741104, 520.1618771041216;
 -26.14795361069992, -53.86759778514163, 430.8122649260965;
 -28.67178339168701, -27.79113581071688, 427.6369280734048;
 83.18677260931479, -121.6947961546588, 480.4153501534936;
 78.55021687490853, -122.9866619889554, 476.0789544662134;
 92.61439532522485, -126.2156788490859, 491.1456288542356;
 -21.18794248303122, -62.5478568454047, 453.6491591968132;
 -22.06053391611379, -57.04999407611434, 452.6523308045342;
 -20.73760555372363, -54.3681394821087, 453.4740378330358;
 -21.82526707540009, -53.87129465331653, 452.8673831538018;
 -21.39152913109595, -45.67425052780216, 451.1851588050187;
 -21.06769384182547, -38.22713955935771, 450.5366501772379;
