-0.1795171696938868, 0.09504484971797933, 1.53588853733295;
 -0.132540453504699, 0.1405541523369932, 1.519986386681522;
 -0.1284786401274468, 0.1757902212502709, 1.567146378245411;
 -0.1498962260021482, 0.2630536611163707, 1.618704335118633;
 -0.1671233184080575, 0.2952612531726883, 1.622440889470203;
 -0.1648971962536256, 0.3067490343186635, 1.626764410299512;
 -0.1548230145521091, 0.3791705114482053, 1.657668800464392;
 -0.1669697011530998, 0.387816631091149, 1.685987239279045;
 -0.1745635766086721, 0.242318428385634, 1.522173038968913;
 -0.2119576802251279, 0.2564418319322939, 1.525081235452183;
 -0.2140184485617014, 0.2620500746580546, 1.545965712979645;
 -0.2181058566108466, 0.2658107663682284, 1.561951667544368;
 -0.2371791922618273, 0.2529257450512378, 1.553535551945722;
 -0.2257848937287971, 0.2229577838947937, 1.519291093709899;
 -0.157744794301586, 0.2090239611153055, 1.522761342613177;
 -0.128073092617483, 0.1677163555963939, 1.490161388447061;
 -0.1330381359263279, 0.1441069531418001, 1.463771356074383;
 -0.1360669649224258, 0.1063330440511505, 1.4565520156045;
 -0.1453513263592687, 0.022226468049105, 1.402754794562928;
 -0.1291868665964204, 0.01622689903831353, 1.400182335171375;
 -0.1553913976827342, -0.007382132778741496, 1.416023122549757;
 -0.1692470434324514, -0.009130130815708237, 1.383920141808006;
 -0.1792190868261485, 0.01800452112088563, 1.374935367215212;
 -0.1729479575653045, 0.01945581380280458, 1.36788125367995;
 -0.1664008380864195, 0.03701840083495009, 1.383450938571412;
 -0.1048956989391052, 0.1161845508661019, 1.514686941221027;
 -0.05631841856602811, 0.1109420688562379, 1.551245497253973;
 -0.06823664577914804, 0.07257878093514789, 1.520096756490562;
 -0.06480454408683778, 0.03490747812262981, 1.501241796417043;
 -0.02274289729737365, -0.07942486011193858, -1.632651325731781;
 0.002892777540975102, 0.1128269423702396, 1.510216262997279;
 0.04612039899554484, 0.1154310206705359, 1.516622430665301;
 0.03642347748865019, 0.106489548850487, 1.513474773253681;
 0.04334164401865018, 0.1007335174200484, 1.514209125286642;
